ACT Symbol|Security Name|Exchange|CQS Symbol|ETF|Round Lot Size|Test Issue|NASDAQ Symbol
ATW|Atwood Oceanics, Inc. Common Stock|N|ATW|N|100|N|ATW
AU|AngloGold Ashanti Limited Common Stock|N|AU|N|100|N|AU
AUMN|Golden Minerals Company Common Stock|A|AUMN|N|100|N|AUMN
AUNZ|WisdomTree Australia New Zealand Debt Fund|P|AUNZ|Y|100|N|AUNZ
AUO|AU Optronics Corp American Depositary Shares|N|AUO|N|100|N|AUO
AUSE|WisdomTree Australia Dividend Index|P|AUSE|Y|100|N|AUSE
AUY|Yamana Gold Inc. Ordinary Shares (Canada)|N|AUY|N|100|N|AUY
AV|Aviva plc Unsponsored ADR (UK)|N|AV|N|100|N|AV
AVA|Avista Corporation Common Stock|N|AVA|N|100|N|AVA
AVAL|Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares)|N|AVAL|N|100|N|AVAL
AVB|AvalonBay Communities, Inc. Common Stock|N|AVB|N|100|N|AVB
AVD|American Vanguard Corporation Common Stock ($0.10 Par Value)|N|AVD|N|100|N|AVD
AVG|AVG Technologies N.V. Ordinary Shares|N|AVG|N|100|N|AVG
AVH|Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares)|N|AVH|N|100|N|AVH
AVK|Advent Claymore Convertible Securities and Income Fund|N|AVK|N|100|N|AVK
AVP|Avon Products, Inc. Common Stock|N|AVP|N|100|N|AVP
AVT|Avnet, Inc. Common Stock|N|AVT|N|100|N|AVT
AVV|Aviva plc Subordinated Capital Securities due 2041|N|AVV|N|100|N|AVV
AVX|AVX Corporation Common Stock|N|AVX|N|100|N|AVX
AVY|Avery Dennison Corporation Common Stock|N|AVY|N|100|N|AVY
AWF|Alliancebernstein Global High Income Fund|N|AWF|N|100|N|AWF
AWH|Allied World Assurance Company Holdings, AG (Switzerland)|N|AWH|N|100|N|AWH
AWI|Armstrong World Industries Inc Common Stock|N|AWI|N|100|N|AWI
AWK|American Water Works Company, Inc. Common Stock|N|AWK|N|100|N|AWK
AWP|Alpine Global Premier Properties Fund Alpine Global Premier Properties Fund Common Shares of Beneficial Interest|N|AWP|N|100|N|AWP
AWR|American States Water Company Common Stock|N|AWR|N|100|N|AWR
AWX|Avalon Holdings Corporation Common Stock|A|AWX|N|100|N|AWX
AXE|Anixter International Inc. Common Stock|N|AXE|N|100|N|AXE
AXJL|WisdomTree Asia Pacific ex-Japan Total Dividend Fund|P|AXJL|Y|100|N|AXJL
AXJV|iShares MSCI Asia ex Japan Minimum Volatility ETF|P|AXJV|Y|100|N|AXJV
AXL|American Axle & Manufacturing Holdings, Inc. Common Stock|N|AXL|N|100|N|AXL
AXLL|Axiall Corporation Common Stock|N|AXLL|N|100|N|AXLL
AXN|Aoxing Pharmaceutical Company, Inc. New Common Stock|A|AXN|N|100|N|AXN
AXON|Axovant Sciences Ltd. Common Shares|N|AXON|N|100|N|AXON
AXP|American Express Company Common Stock|N|AXP|N|100|N|AXP
AXR|AMREP Corporation Common Stock|N|AXR|N|100|N|AXR
AXS|Axis Capital Holdings Limited Common Stock|N|AXS|N|100|N|AXS
AXS$C|Axis Capital Holdings Limited Preferred Series C (Bermuda)|N|AXSpC|N|100|N|AXS-C
AXS$D|Axis Capital Holdings Limited Preferred Series D (Bermuda)|N|AXSpD|N|100|N|AXS-D
AXTA|Axalta Coating Systems Ltd. Common Shares|N|AXTA|N|100|N|AXTA
AXU|Alexco Resource Corp Common Shares (Canada)|A|AXU|N|100|N|AXU
AYI|Acuity Brands Inc (Holding Company)|N|AYI|N|100|N|AYI
AYR|Aircastle Limited Common Stock|N|AYR|N|100|N|AYR
AYT|iPath GEMS Asia 8 ETN|P|AYT|N|100|N|AYT
AZN|Astrazeneca PLC Common Stock|N|AZN|N|100|N|AZN
AZO|AutoZone, Inc. Common Stock|N|AZO|N|100|N|AZO
AZUR|Azure Midstream Partners, LP Common Units Limited Partnership|N|AZUR|N|100|N|AZUR
AZZ|AZZ Inc.|N|AZZ|N|100|N|AZZ
B|Barnes Group, Inc. Common Stock|N|B|N|100|N|B
BA|Boeing Company (The) Common Stock|N|BA|N|100|N|BA
BAA|BANRO CORPORATION Ordinary Shares|A|BAA|N|100|N|BAA
BAB|PowerShares Build America Bond Portfolio|P|BAB|Y|100|N|BAB
BABA|Alibaba Group Holding Limited American Depositary Shares each representing one Ordinary share|N|BABA|N|100|N|BABA
BABS|SPDR Nuveen Barclays Build America Bond ETF|P|BABS|Y|100|N|BABS
BAC|Bank of America Corporation Common Stock|N|BAC|N|100|N|BAC
BAC$C|Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.200% Non-Cumulative Preferred Stock, Series C|N|BACpC|N|100|N|BAC-C
BAC$D|Bank of America Corporation Depositary Shares Rpstg 1/1000th Interest in Sh of Non Cum Pfd Stk Ser D|N|BACpD|N|100|N|BAC-D
BAC$E|Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E|N|BACpE|N|100|N|BAC-E
BAC$I|Bank Amer Corp Dep Sh Repstg 1/1000th Pfd Ser I|N|BACpI|N|100|N|BAC-I
BAC$L|Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L|N|BACpL|N|10|N|BAC-L
BAC$W|Bank of America Corporation Depository Shares Representing 1/1000th Preferred Series W|N|BACpW|N|100|N|BAC-W
BAC$Y|Bank of America Corporation Depositary Shares, each representing a 1/1,000 th interest in a share of Bank of America Corporation 6.500% Non-Cumulative Preferred Stock, Series Y|N|BACpY|N|100|N|BAC-Y
BAC$Z|Bank of America Corporation BAC Capital Trust VIII 6% Capital Securities|N|BACpZ|N|100|N|BAC-Z
BAC.A|Bank of America Corporation Class A Warrant expiring January 16, 2019|N|BAC/WS/A|N|100|N|BAC+A
BAC.B|Bank of America Corporation Class B Warrants expiring 10/28/2018|N|BAC/WS/B|N|100|N|BAC+B
BAF|BlackRock Municipal Income Investment Quality Trust|N|BAF|N|100|N|BAF
BAH|Booz Allen Hamilton Holding Corporation Common Stock|N|BAH|N|100|N|BAH
BAK|Braskem SA ADR|N|BAK|N|100|N|BAK
BAL|iPath Bloomberg Cotton Subindex Total Return SM Index ETN|P|BAL|N|100|N|BAL
BAM|Brookfield Asset Management Inc. Common Stock|N|BAM|N|100|N|BAM
BANC|Banc of California, Inc. Common Stock|N|BANC|N|100|N|BANC
BANC$C|Banc of California, Inc. Depositary Shares|N|BANCpC|N|100|N|BANC-C
BANC$D|Banc of California, Inc. Depositary Shares each representing a 1/40th interest in a share of 7.375% Non-Cumulative Perpetual Preferred Stock, Series D|N|BANCpD|N|100|N|BANC-D
BANC$E|Banc of California, Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.000% Non-Cumulative Perpetual Preferred Stock, Series E|N|BANCpE|N|100|N|BANC-E
BAP|Credicorp Ltd. Common Stock|N|BAP|N|100|N|BAP
BAS|Basic Energy Services, Inc. Common Stock|N|BAS|N|100|N|BAS
BATS|BATS Global Markets, Inc. Common Stock|Z|BATS|N|100|N|BATS
BAX|Baxter International Inc. Common Stock|N|BAX|N|100|N|BAX
BBD|Banco Bradesco Sa American Depositary Shares|N|BBD|N|100|N|BBD
BBDO|Banco Bradesco Sa American Depositary Shares (each representing one Common Share)|N|BBDO|N|100|N|BBDO
BBF|BlackRock Municipal Income Investment Trust|N|BBF|N|100|N|BBF
BBG|Bill Barrett Corporation Common Stock|N|BBG|N|100|N|BBG
BBK|Blackrock Municipal Bond Trust|N|BBK|N|100|N|BBK
BBL|BHP Billiton plc Sponsored ADR|N|BBL|N|100|N|BBL
BBN|BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest|N|BBN|N|100|N|BBN
BBRC|EGShares Beyond BRICs ETF|P|BBRC|Y|100|N|BBRC
BBT|BB&T Corporation Common Stock|N|BBT|N|100|N|BBT
BBT$D|BB&T Corporation Depositary Shares Representing 1/1000th Perpetual Preferred Series D|N|BBTpD|N|100|N|BBT-D
BBT$E|BB&T Corporation Depositary Shares Representing 1/1000th Perpetual Preferred Series E|N|BBTpE|N|100|N|BBT-E
BBT$F|BB&T Corporation Depositary Shares Representing 1/1000th Interest Series F Perpetual Preferred|N|BBTpF|N|100|N|BBT-F
BBT$G|BB&T Corporation Depositary Shares Representing 1/1000th Perpetual Preferred Series G|N|BBTpG|N|100|N|BBT-G
BBT$H|BB&T Corporation Depositary shares, each representing a 1/1,000 th interest in a share of Series H Non-Cumulative Perpetual Preferred Stock|N|BBTpH|N|100|N|BBT-H
BBVA|Banco Bilbao Vizcaya Argentaria S.A. Common Stock|N|BBVA|N|100|N|BBVA
BBW|Build-A-Bear Workshop, Inc. Common Stock|N|BBW|N|100|N|BBW
BBX|BBX Capital Corporation Common Stock|N|BBX|N|100|N|BBX
BBY|Best Buy Co., Inc. Common Stock|N|BBY|N|100|N|BBY
BC|Brunswick Corporation Common Stock|N|BC|N|100|N|BC
BCC|Boise Cascade, L.L.C. Common Stock|N|BCC|N|100|N|BCC
BCE|BCE, Inc. Common Stock|N|BCE|N|100|N|BCE
BCEI|Bonanza Creek Energy, Inc. Common Stock|N|BCEI|N|100|N|BCEI
BCH|Banco De Chile Banco De Chile ADS|N|BCH|N|100|N|BCH
BCM|iPath Pure Beta Broad Commodity ETN|P|BCM|N|100|N|BCM
BCO|Brinks Company (The) Common Stock|N|BCO|N|100|N|BCO
BCR|C.R. Bard, Inc. Common Stock|N|BCR|N|100|N|BCR
BCRH|Blue Capital Reinsurance Holdings Ltd. Common Shares|N|BCRH|N|100|N|BCRH
BCS|Barclays PLC Common Stock|N|BCS|N|100|N|BCS
BCS$|Barclays Bank PLC ADR Ser 2 repstg Pref Shs Ser 2 (United Kingdom)|N|BCSp|N|100|N|BCS-
BCS$A|Barclays PLC ADS|N|BCSpA|N|100|N|BCS-A
BCS$C|Barclays PLC American Depositary Shares Series 4|N|BCSpC|N|100|N|BCS-C
BCS$D|Barclays PLC American Depositary Shares (Each representing Non-Cumulative Callable Dollar Preference Shares, Series 5|N|BCSpD|N|100|N|BCS-D
BCV|Bancroft Fund, Ltd.|A|BCV|N|100|N|BCV
BCX|BlackRock Resources Common Shares of Beneficial Interest|N|BCX|N|100|N|BCX
BDC|Belden Inc Common Stock|N|BDC|N|100|N|BDC
BDCL|2xLeveraged Long Exchange Traded Access Securities (E-TRACS) Linked to the Wells Fargo Business Development Company Index due May 24, 2041|P|BDCL|N|100|N|BDCL
BDCS|UBS AG Exchange Traded Access Securities (E TRACS) Linked to the Wells Fargo Business Development Company Index due April 26, 2041|P|BDCS|N|100|N|BDCS
BDCZ|ETRACS Wells Fargo Business Development Company Index ETN Series B due April 26, 2041|P|BDCZ|N|100|N|BDCZ
BDD|DB Base Metals Double Long Exchange Traded Notes due June 1, 2038|P|BDD|N|100|N|BDD
BDG|DB Base Metals Long Exchange Traded Notes due June 1, 2038|P|BDG|N|100|N|BDG
BDJ|Blackrock Enhanced Equity Dividend Trust|N|BDJ|N|100|N|BDJ
BDL|Flanigan's Enterprises, Inc. Common Stock|A|BDL|N|100|N|BDL
BDN|Brandywine Realty Trust Common Stock|N|BDN|N|100|N|BDN
BDN$E|Brandywine Realty Tr Pfd Shs Ben Int Ser E|N|BDNpE|N|100|N|BDN-E
BDR|Blonder Tongue Laboratories, Inc. Common Stock|A|BDR|N|100|N|BDR
BDX|Becton, Dickinson and Company Common Stock|N|BDX|N|100|N|BDX
BEL|Belmond Ltd. Class A Common Stock|N|BEL|N|100|N|BEL
BEN|Franklin Resources, Inc. Common Stock|N|BEN|N|100|N|BEN
BEP|Brookfield Renewable Energy Partners LP Partnership Units (Bermuda)|N|BEP|N|100|N|BEP
BERY|Berry Plastics Group, Inc. Common Stock|N|BERY|N|100|N|BERY
BETR|Amplify Snack Brands, Inc. Common Stock|N|BETR|N|100|N|BETR
BF.A|Brown Forman Inc Class A Common Stock|N|BF/A|N|100|N|BF.A
BF.B|Brown Forman Inc Class B Common Stock|N|BF/B|N|100|N|BF.B
BFAM|Bright Horizons Family Solutions Inc. Common Stock|N|BFAM|N|100|N|BFAM
BFK|BlackRock Municipal Income Trust|N|BFK|N|100|N|BFK
BFO|Blackrock Florida Municipal 2020 Term Trust|N|BFO|N|100|N|BFO
BFOR|Barron's 400|P|BFOR|Y|100|N|BFOR
BFR|BBVA Banco Frances S.A. Common Stock|N|BFR|N|100|N|BFR
BFS|Saul Centers, Inc. Common Stock|N|BFS|N|100|N|BFS
BFS$C|Saul Centers, Inc. Depositary Shares, each representing 1/100th of a share of 6.875% Series C Cumulative Redeemable Preferred Stock, $0.01 par value|N|BFSpC|N|100|N|BFS-C
BFY|BlackRock New York Municipal Income Trust II|A|BFY|N|100|N|BFY
BFZ|BlackRock California Municipal Income Trust|N|BFZ|N|100|N|BFZ
BG|Bunge Limited Bunge Limited|N|BG|N|100|N|BG
BGB|Blackstone / GSO Strategic Credit Fund Common Shares|N|BGB|N|100|N|BGB
BGC|General Cable Corporation Common Stock|N|BGC|N|100|N|BGC
BGCA|BGC Partners, Inc. 8.125% Senior Notes due 2042|N|BGCA|N|100|N|BGCA
BGE$B|Bge Cap Trust II 6.20% Trust Preferred Securities|N|BGEpB|N|100|N|BGE-B
BGG|Briggs & Stratton Corporation Common Stock|N|BGG|N|100|N|BGG
BGH|Babson Capital Global Short Duration High Yield Fund Common Shares of Beneficial Interests|N|BGH|N|100|N|BGH
BGI|Birks Group Inc. Common Stock|A|BGI|N|100|N|BGI
BGR|BlackRock Energy and Resources Trust|N|BGR|N|100|N|BGR
BGS|B&G Foods, Inc. B&G Foods, Inc. Common Stock|N|BGS|N|100|N|BGS
BGSF|BG Staffing Inc Common Stock|A|BGSF|N|100|N|BGSF
BGT|BlackRock Floating Rate Income Trust|N|BGT|N|100|N|BGT
BGX|Blackstone GSO Long Short Credit Income Fund Common Shares|N|BGX|N|100|N|BGX
BGY|BLACKROCK INTERNATIONAL, LTD. Blackrock International Real Estate Fund, Inc.|N|BGY|N|100|N|BGY
BH|Biglari Holdings Inc.|N|BH|N|10|N|BH
BHB|Bar Harbor Bankshares, Inc. Common Stock|A|BHB|N|100|N|BHB
BHE|Benchmark Electronics, Inc. Common Stock|N|BHE|N|100|N|BHE
BHI|Baker Hughes Incorporated Common Stock|N|BHI|N|100|N|BHI
BHK|Blackrock Core Bond Trust Blackrock Core Bond Trust|N|BHK|N|100|N|BHK
BHL|Blackrock Defined Opportunity Credit Trust Blackrock Defined Opportunity Credit Trust|N|BHL|N|100|N|BHL
BHLB|Berkshire Hills Bancorp, Inc. Common Stock|N|BHLB|N|100|N|BHLB
BHP|BHP Billiton Limited Common Stock|N|BHP|N|100|N|BHP
BHV|BlackRock Virginia Municipal Bond Trust|A|BHV|N|100|N|BHV
BID|Sotheby's Common Stock|N|BID|N|100|N|BID
BIE|BlackRock Municipal Bond Investment Trust|N|BIE|N|100|N|BIE
BIF|Boulder Growth & Income Fund, Inc.|N|BIF|N|100|N|BIF
BIG|Big Lots, Inc. Common Stock|N|BIG|N|100|N|BIG
BIGD|PureFunds ISE Big Data ETF|P|BIGD|Y|100|N|BIGD
BIK|SPDR S&P BRIC 40|P|BIK|Y|100|N|BIK
BIL|SPDR Barclays 1-3 Month T-Bill ETF|P|BIL|Y|100|N|BIL
BIN|Progressive Waste Solutions Ltd. Common Shares|N|BIN|N|100|N|BIN
BIO|Bio-Rad Laboratories, Inc. Class A Common Stock|N|BIO|N|100|N|BIO
BIO.B|Bio-Rad Laboratories, Inc. Class B  Common Stock|N|BIO/B|N|100|N|BIO.B
BIOA|BioAmber Inc. Common Stock|N|BIOA|N|100|N|BIOA
BIOA.W|BioAmber Inc. Warrant, expiring May 9, 2017|N|BIOA/WS|N|100|N|BIOA+
BIP|Brookfield Infrastructure Partners LP Limited Partnership Units|N|BIP|N|100|N|BIP
BIT|BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest|N|BIT|N|100|N|BIT
BITA|Bitauto Holdings Limited American Depositary Shares (each representing one ordinary share)|N|BITA|N|100|N|BITA
BIV|Vanguard Intermediate-Term Bond ETF|P|BIV|Y|100|N|BIV
BIZD|Market Vectors BDC Income ETF|P|BIZD|Y|100|N|BIZD
BJK|Market Vectors Gaming ETF|P|BJK|Y|100|N|BJK
BJZ|Blackrock California Municipal 2018 Term Trust Blackrock California Municipal 2018 Term Trust|N|BJZ|N|100|N|BJZ
BK|Bank of New York Mellon Corporation (The) Common Stock|N|BK|N|100|N|BK
BK$C|Bank Of New York Mellon Corporation (The) Dep Shs Repstg 1/4000th Perp Pfd Ser C|N|BKpC|N|100|N|BK-C
BKD|Brookdale Senior Living Inc. Common Stock|N|BKD|N|100|N|BKD
BKE|Buckle, Inc. (The) Common Stock|N|BKE|N|100|N|BKE
BKF|iShares MSCI BRIC Index Fund|P|BKF|Y|100|N|BKF
BKFS|Black Knight Financial Services, Inc. Class A Common Stock|N|BKFS|N|100|N|BKFS
BKH|Black Hills Corporation Common Stock|N|BKH|N|100|N|BKH
BKHU|Black Hills Corporation Corporate Units|N|BKHU|N|100|N|BKHU
BKJ|Bancorp of New Jersey, Inc Common Stock|A|BKJ|N|100|N|BKJ
BKK|Blackrock Municipal 2020 Term Trust|N|BKK|N|100|N|BKK
BKLN|PowerShares Exchange-Traded Fund Trust ETF|P|BKLN|Y|100|N|BKLN
BKN|BlackRock Investment Quality Municipal Trust Inc. (The)|N|BKN|N|100|N|BKN
BKS|Barnes & Noble, Inc. Common Stock|N|BKS|N|100|N|BKS
BKT|BlackRock Income Trust Inc. (The)|N|BKT|N|100|N|BKT
BKU|BankUnited, Inc. Common Stock|N|BKU|N|100|N|BKU
BLD|TopBuild Corp. Common Stock|N|BLD|N|100|N|BLD
BLE|BlackRock Municipal Income Trust II|A|BLE|N|100|N|BLE
BLH|Blackrock New York Municipal 2018 Term Trust|N|BLH|N|100|N|BLH
BLJ|Blackrock New Jersey Municipal Bond Trust|A|BLJ|N|100|N|BLJ
BLK|BlackRock, Inc. Common Stock|N|BLK|N|100|N|BLK
BLL|Ball Corporation Common Stock|N|BLL|N|100|N|BLL
BLNG|iPath Pure Beta Precious Metal ETN|P|BLNG|N|100|N|BLNG
BLOX|Infoblox Inc. Common Stock|N|BLOX|N|100|N|BLOX
BLV|Vanguard Long-Term Bond ETF|P|BLV|Y|100|N|BLV
BLW|Blackrock Limited Duration Income Trust|N|BLW|N|100|N|BLW
BLX|Banco Latinoamericano de Comercio Exterior, S.A.|N|BLX|N|100|N|BLX
BMA|Banco Macro S.A.  ADR (representing Ten Class B Common Shares)|N|BMA|N|100|N|BMA
BME|Blackrock Health Sciences Trust|N|BME|N|100|N|BME
BMI|Badger Meter, Inc. Common Stock|N|BMI|N|100|N|BMI
BML$G|Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock , Series 1)|N|BMLpG|N|100|N|BML-G
BML$H|Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 2)|N|BMLpH|N|100|N|BML-H
BML$I|Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of 6.375% Non-Cumulative Preferred Stock, Series 3)|N|BMLpI|N|100|N|BML-I
BML$J|Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 4)|N|BMLpJ|N|100|N|BML-J
BML$L|Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 5)|N|BMLpL|N|100|N|BML-L
BMO|Bank Of Montreal Common Stock|N|BMO|N|100|N|BMO
BMS|Bemis Company, Inc. Common Stock|N|BMS|N|100|N|BMS
BMY|Bristol-Myers Squibb Company Common Stock|N|BMY|N|100|N|BMY
BND|Vanguard Total Bond Market ETF|P|BND|Y|100|N|BND
BNDS|SPDR Barclays Aggregate Bond ETF|P|BNDS|Y|100|N|BNDS
BNED|Barnes & Noble Education, Inc Common Stock|N|BNED|N|100|N|BNED
BNJ|BlackRock New Jersey Municipal Income Trust|N|BNJ|N|100|N|BNJ
BNK|C1 Financial, Inc. Common Stock|N|BNK|N|100|N|BNK
BNO|United States Brent Oil Fund, LP ETV|P|BNO|Y|100|N|BNO
BNS|Bank Nova Scotia Halifax Pfd 3 Ordinary Shares|N|BNS|N|100|N|BNS
BNY|BlackRock New York Municipal Income Trust|N|BNY|N|100|N|BNY
BOE|Blackrock Global Blackrock Global Opportunities Equity Trust Common Shares of Beneficial Interest|N|BOE|N|100|N|BOE
BOH|Bank of Hawaii Corporation Common Stock|N|BOH|N|100|N|BOH
BOI|Brookfield Mortgage Opportunity Income Fund Inc. Common Stock|N|BOI|N|100|N|BOI
BOIL|ProShares Ultra Bloomberg Natural Gas|P|BOIL|Y|100|N|BOIL
BOM|DB Base Metals Double Short Exchange Traded Notes due June 1, 2038|P|BOM|N|100|N|BOM
BOND|PIMCO Total Return Active Exchange-Traded Fund|P|BOND|Y|100|N|BOND
BOOT|Boot Barn Holdings, Inc. Common Stock|N|BOOT|N|100|N|BOOT
BORN|China New Borun Corporation American Depositary Shares|N|BORN|N|100|N|BORN
BOS|DB Base Metals Short Exchange Traded Notes due June 1, 2038|P|BOS|N|100|N|BOS
BOX|Box, Inc. Class A Common Stock|N|BOX|N|100|N|BOX
BOXC|Brookfield Canada Office Properties|N|BOXC|N|100|N|BOXC
BP|BP p.l.c. Common Stock|N|BP|N|100|N|BP
BPI|Bridgepoint Education, Inc.|N|BPI|N|100|N|BPI
BPK|Blackrock Municipal 2018 Term Trust Blackrock Municipal 2018 Term Trust|N|BPK|N|100|N|BPK
BPL|Buckeye Partners L.P. Common Stock|N|BPL|N|100|N|BPL
BPMX|BioPharmX Corporation. Common|A|BPMX|N|100|N|BPMX
BPT|BP Prudhoe Bay Royalty Trust Common Stock|N|BPT|N|100|N|BPT
BPY|Brookfield Property Partners L.P. Limited Partnership Units|N|BPY|N|100|N|BPY
BQH|Blackrock New York Municipal Bond Trust Common Shares of Beneficial Interest|N|BQH|N|100|N|BQH
BR|Broadridge Financial Solutions, Inc.Common Stock|N|BR|N|100|N|BR
BRAQ|Global X Brazil Consumer ETF|P|BRAQ|Y|100|N|BRAQ
BRAZ|Global X Brazil Mid Cap ETF|P|BRAZ|Y|100|N|BRAZ
BRC|Brady Corporation Common Stock|N|BRC|N|100|N|BRC
BRF|Market Vectors Brazil Small-Cap ETF|P|BRF|Y|100|N|BRF
BRFS|BRF S.A.|N|BRFS|N|100|N|BRFS
BRG|Bluerock Residential Growth REIT, Inc. Class A Common Stock|A|BRG|N|100|N|BRG
BRG$A|Bluerock Residential Growth REIT, Inc. 8.250% Series A Cumulative Redeemable Preferred Stock ($0.01 par value per share)|A|BRGpA|N|100|N|BRG-A
BRK.A|Berkshire Hathaway Inc. Common Stock|N|BRK/A|N|1|N|BRK.A
BRK.B|Berkshire Hathaway Inc. New Common Stock|N|BRK/B|N|100|N|BRK.B
BRN|Barnwell Industries, Inc. Common Stock|A|BRN|N|100|N|BRN
BRO|Brown & Brown, Inc. Common Stock|N|BRO|N|100|N|BRO
BRS|Bristow Group Inc. Common Stock|N|BRS|N|100|N|BRS
BRSS|Global Brass and Copper Holdings, Inc. Common Stock|N|BRSS|N|100|N|BRSS
BRT|BRT Realty Trust Common Stock|N|BRT|N|100|N|BRT
BRX|Brixmor Property Group Inc. Common Stock|N|BRX|N|100|N|BRX
BRZU|Direxion Daily Brazil Bull 3X Shares|P|BRZU|Y|100|N|BRZU
BSAC|Banco Santander - Chile ADS|N|BSAC|N|100|N|BSAC
BSBR|Banco Santander Brasil SA American Depositary Shares, each representing one unit|N|BSBR|N|100|N|BSBR
BSCG|Guggenheim BulletShares 2016 Corporate Bond ETF|P|BSCG|Y|100|N|BSCG
BSCH|Guggenheim BulletShares 2017 Corporate Bond ETF|P|BSCH|Y|100|N|BSCH
BSCI|Guggenheim BulletShares 2018 Corporate Bond ETF|P|BSCI|Y|100|N|BSCI
BSCJ|Guggenheim BulletShares 2019 Corporate Bond ETF|P|BSCJ|Y|100|N|BSCJ
BSCK|Guggenheim BulletShares 2020 Corporate Bond ETF|P|BSCK|Y|100|N|BSCK
BSCL|Guggenheim BulletShares 2021 Corporate Bond ETF|P|BSCL|Y|100|N|BSCL
BSCM|Guggenheim BulletShares 2022 Corporate Bond ETF|P|BSCM|Y|100|N|BSCM
BSCN|Guggenheim BulletShares 2023 Corporate Bond ETF|P|BSCN|Y|100|N|BSCN
BSCO|Guggenheim BulletShares 2024 Corporate Bond ETF|P|BSCO|Y|100|N|BSCO
BSCP|Guggenheim BulletShares 2025 Corporate Bond ETF|P|BSCP|Y|100|N|BSCP
BSD|BlackRock Strategic Municipal Trust Inc. (The) Common Stock|N|BSD|N|100|N|BSD
BSE|Blackrock New York Municipal Income Quality Trust Common Shares of Beneficial Interest|N|BSE|N|100|N|BSE
BSI|Alon Blue Square Israel Ltd.|N|BSI|N|100|N|BSI
BSJG|Guggenheim BulletShares 2016 High Yield Corporate Bond ETF|P|BSJG|Y|100|N|BSJG
BSJH|Guggenheim BulletShares 2017 High Yield Corporate Bond ETF|P|BSJH|Y|100|N|BSJH
BSJI|Guggenheim BulletShares 2018 High Yield Corporate Bond ETF|P|BSJI|Y|100|N|BSJI
BSJJ|Guggenheim BulletShares 2019 High Yield Corporate Bond ETF|P|BSJJ|Y|100|N|BSJJ
BSJK|Guggenheim BulletShares 2020 High Yield Corporate Bond ETF|P|BSJK|Y|100|N|BSJK
BSJL|Guggenheim BulletShares 2021 High Yield Corporate Bond ETF|P|BSJL|Y|100|N|BSJL
BSJM|Guggenheim BulletShares 2022 High Yield Corporate Bond ETF|P|BSJM|Y|100|N|BSJM
BSJN|Guggenheim BulletShares 2023 High Yield Corporate Bond ETF|P|BSJN|Y|100|N|BSJN
BSL|Blackstone GSO Senior Floating Rate Term Fund Common Shares of Beneficial Interest|N|BSL|N|100|N|BSL
BSM|Black Stone Minerals, L.P. Common units representing limited partner interests|N|BSM|N|100|N|BSM
BSMX|Grupo Financiero Santander Mexico S.A. B. de C.V. American Depositary Shares, each representing five Series B shares|N|BSMX|N|100|N|BSMX
BST|BlackRock Science and Technology Trust Common Shares of Beneficial Interest|N|BST|N|100|N|BST
